StartTime	EndTime	NOE Outlet Flow m3/h	NOE outlet NH4 mg/l	NOE outlet NO3 mg/l	NOE outlet DO mg/l	NOE outlet TSS mg/l	NOE outlet pH	NOE outlet Temperature C	PO4 afløb LT mg/l
2016-10-03 23:00:00.000	2016-10-03 23:10:00.000	268.9583333	0.008083504	9.658265352	81.04447524	0.417480964	6.911996539	16.67191685	0.234172325
2016-10-03 23:10:00.000	2016-10-03 23:20:00.000	100.6083333	0.008106358	9.668499446	80.91158009	0.403134149	6.90995417	16.66407978	0.233981443
2016-10-03 23:20:00.000	2016-10-03 23:30:00.000	98.58333333	0.008314624	9.669648027	80.87432817	0.399170246	6.914105662	16.66136171	0.241119954
2016-10-03 23:30:00.000	2016-10-03 23:40:00.000	17.55	0.008238515	9.683624554	81.41450062	0.39304739	6.916814586	16.65425895	0.214371216
2016-10-03 23:40:00.000	2016-10-03 23:50:00.000	142.7333333	0.008550216	9.686168075	82.11233711	0.38512448	6.91977301	16.6513447	0.165555999
2016-10-03 23:50:00.000	2016-10-04 00:00:00.000	344.1972222	0.008852365	9.685312557	82.72877324	0.398871871	6.922078987	16.64650461	0.188648434
2016-10-04 00:00:00.000	2016-10-04 00:10:00.000	363.4416667	0.0091508	9.687738085	82.80762113	0.420419865	6.928628182	16.63245099	0.234172325
2016-10-04 00:10:00.000	2016-10-04 00:20:00.000	375.025	0.009379139	9.665032649	83.53578885	0.434638401	6.922437914	16.59972124	0.214745517
2016-10-04 00:20:00.000	2016-10-04 00:30:00.000	313.375	0.009554572	9.604022598	84.48188712	0.421212881	6.91243364	16.57255497	0.178889638
2016-10-04 00:30:00.000	2016-10-04 00:40:00.000	315.075	0.009591472	9.549310637	84.61085141	0.406662772	6.906530821	16.55753949	0.156389269
2016-10-04 00:40:00.000	2016-10-04 00:50:00.000	340.4	0.009586533	9.521327567	84.32289486	0.403686672	6.905543447	16.54833151	0.118888997
2016-10-04 00:50:00.000	2016-10-04 01:00:00.000	378.2638889	0.009616214	9.48395381	83.91887531	0.397116639	6.903959123	16.53915733	0.138888875
2016-10-04 01:00:00.000	2016-10-04 01:10:00.000	362.6083333	0.009641189	9.440643692	83.60312761	0.391796904	6.900564396	16.52949629	0.172222335
2016-10-04 01:10:00.000	2016-10-04 01:20:00.000	341.225	0.009845046	9.398563528	82.96727308	0.386289311	6.894791234	16.52180339	0.162222253
2016-10-04 01:20:00.000	2016-10-04 01:30:00.000	158.0666667	0.009928129	9.358676791	82.29602915	0.375013852	6.895559982	16.51577663	0.145556286
2016-10-04 01:30:00.000	2016-10-04 01:40:00.000	129.825	0.009918669	9.322064495	81.85155487	0.363195936	6.892340163	16.51510995	0.144749289
2016-10-04 01:40:00.000	2016-10-04 01:50:00.000	39.25	0.009893547	9.299552798	82.06330554	0.357034535	6.894582538	16.51384268	0.143333292
2016-10-04 01:50:00.000	2016-10-04 02:00:00.000	64.16666667	0.009868392	9.284004569	82.49830354	0.354939862	6.897754129	16.51177173	0.14916652
2016-10-04 02:00:00.000	2016-10-04 02:10:00.000	277.6833333	0.009904562	9.27346921	83.09594084	0.356643361	6.900826212	16.50895157	0.158888996
2016-10-04 02:10:00.000	2016-10-04 02:20:00.000	252.9	0.010063604	9.25528388	83.81607901	0.362770915	6.90273023	16.50514234	0.138518463
2016-10-04 02:20:00.000	2016-10-04 02:30:00.000	285.775	0.010357562	9.214895535	83.65300941	0.378787604	6.913361331	16.49512491	0.133329964
2016-10-04 02:30:00.000	2016-10-04 02:40:00.000	301.6694444	0.010191581	9.110813189	83.53779246	0.38047432	6.91455971	16.47167176	0.111481434
2016-10-04 02:40:00.000	2016-10-04 02:50:00.000	238.9916667	0.010209295	8.971936297	83.997973	0.378022246	6.90995243	16.45190511	0.125556728
2016-10-04 02:50:00.000	2016-10-04 03:00:00.000	304.4666667	0.010280621	8.865751815	84.41705519	0.373756925	6.906042707	16.44294407	0.117475698
2016-10-04 03:00:00.000	2016-10-04 03:10:00.000	284.3104167	0.009938534	8.808997655	84.45947126	0.373243792	6.899482993	16.43407989	0.133329964
2016-10-04 03:10:00.000	2016-10-04 03:20:00.000	219.7777778	0.009909661	8.745661998	83.99305261	0.367814038	6.897681256	16.42794571	0.115833248
2016-10-04 03:20:00.000	2016-10-04 03:30:00.000	268.175	0.009816892	8.699915266	83.94823926	0.367696438	6.896419652	16.42802903	0.136666998
2016-10-04 03:30:00.000	2016-10-04 03:40:00.000	123.6027778	0.009764902	8.676877427	84.04268532	0.361518784	6.894319014	16.42398583	0.137463215
2016-10-04 03:40:00.000	2016-10-04 03:50:00.000	54.45833333	0.009839774	8.637524152	83.85033658	0.351875991	6.89592603	16.42477571	0.138889
2016-10-04 03:50:00.000	2016-10-04 04:00:00.000	1	0.009639711	8.606147265	83.82563572	0.34387721	6.898506018	16.42352557	0.139737337
2016-10-04 04:00:00.000	2016-10-04 04:10:00.000	1	0.009427927	8.594092512	83.90633799	0.339000996	6.898176467	16.42133279	0.141111137
2016-10-04 04:10:00.000	2016-10-04 04:20:00.000	105.7916667	0.009442968	8.599599099	84.02030468	0.336274051	6.903221496	16.41988594	0.138666434
2016-10-04 04:20:00.000	2016-10-04 04:30:00.000	253.6729167	0.009202005	8.597001719	84.46952387	0.342773256	6.912163405	16.41718564	0.134443998
2016-10-04 04:30:00.000	2016-10-04 04:40:00.000	248.4083333	0.008846786	8.589971018	86.21065515	0.353906715	6.904162709	16.41904788	0.1384258
2016-10-04 04:40:00.000	2016-10-04 04:50:00.000	240.5666667	0.008803272	8.529258394	86.42803682	0.367311365	6.913677684	16.41039631	0.145556286
2016-10-04 04:50:00.000	2016-10-04 05:00:00.000	241.8722222	0.008968264	8.391345024	86.53995279	0.374594113	6.91662722	16.38943976	0.15577797
2016-10-04 05:00:00.000	2016-10-04 05:10:00.000	253.525	0.009177654	8.214471436	86.74797153	0.370687576	6.915640692	16.37123574	0.172222335
2016-10-04 05:10:00.000	2016-10-04 05:20:00.000	241.5333333	0.009286164	8.093521786	86.97127984	0.373490414	6.915400819	16.36348618	0.175629449
2016-10-04 05:20:00.000	2016-10-04 05:30:00.000	235.8916667	0.009544954	8.041490674	86.85301412	0.370483414	6.911600622	16.36226408	0.181119933
2016-10-04 05:30:00.000	2016-10-04 05:40:00.000	247.3694444	0.009789228	8.001846921	86.82580694	0.373271939	6.908920701	16.35891576	0.181119933
2016-10-04 05:40:00.000	2016-10-04 05:50:00.000	86.56875	0.009841526	7.959495664	86.47265898	0.363932929	6.907479032	16.35789146	0.181119933
2016-10-04 05:50:00.000	2016-10-04 06:00:00.000	48.14166667	0.009879934	7.922011244	86.24727624	0.355117674	6.90873944	16.35936232	0.188777664
2016-10-04 06:00:00.000	2016-10-04 06:10:00.000	1	0.009904519	7.901726902	86.24515533	0.346519769	6.912734973	16.35840925	0.761666995
2016-10-04 06:10:00.000	2016-10-04 06:20:00.000	1	0.009904519	7.900414681	86.16073837	0.337727914	6.911066918	16.35658744	0.2214443
2016-10-04 06:20:00.000	2016-10-04 06:30:00.000	42.44166667	0.009904519	7.89754951	86.31202374	0.329634769	6.910345093	16.35594654	0.225555269
2016-10-04 06:30:00.000	2016-10-04 06:40:00.000	233.7888889	0.009904519	7.897286618	85.7456555	0.339594846	6.922426856	16.35418312	0.223888515
2016-10-04 06:40:00.000	2016-10-04 06:50:00.000	227.3145833	0.018923306	7.902658927	86.82859961	0.341511211	6.914517534	16.3587091	0.221119996
2016-10-04 06:50:00.000	2016-10-04 07:00:00.000	235.7972222	0.031405788	7.883118153	87.8941206	0.361115458	6.914989432	16.35827945	0.221944252
2016-10-04 07:00:00.000	2016-10-04 07:10:00.000	239.8979167	0.019037749	7.763511741	87.66915226	0.371706303	6.923088761	16.33921677	0.223333114
2016-10-04 07:10:00.000	2016-10-04 07:20:00.000	235.9666667	0.014674615	7.551149774	88.08709234	0.380772411	6.923220225	16.31957329	0.21333326
2016-10-04 07:20:00.000	2016-10-04 07:30:00.000	238.0020833	0.012644761	7.389498174	88.26920859	0.380616648	6.918760192	16.30787872	0.196667651
2016-10-04 07:30:00.000	2016-10-04 07:40:00.000	233.8166667	0.011717318	7.288164067	88.40443179	0.389561977	6.911876345	16.29812492	0.189333669
2016-10-04 07:40:00.000	2016-10-04 07:50:00.000	280.4104167	0.011285496	7.204362547	88.05788282	0.391800886	6.910525461	16.29113882	0.176667482
2016-10-04 07:50:00.000	2016-10-04 08:00:00.000	127.5583333	0.011218252	7.13830657	87.68081856	0.395445001	6.908921166	16.28850164	0.191333668
2016-10-04 08:00:00.000	2016-10-04 08:10:00.000	1	0.011071687	7.097962022	87.05055758	0.383440521	6.908715844	16.29014347	0.216666996
2016-10-04 08:10:00.000	2016-10-04 08:20:00.000	1	0.010844816	7.07503705	86.86728579	0.376642356	6.909514757	16.28773157	0.219631325
2016-10-04 08:20:00.000	2016-10-04 08:30:00.000	1	0.010683407	7.068615484	86.91055953	0.368285904	6.909037824	16.28725799	0.211113757
2016-10-04 08:30:00.000	2016-10-04 08:40:00.000	86.98333333	0.010545143	7.066086304	87.49523608	0.364067886	6.914375234	16.28686029	0.214148252
2016-10-04 08:40:00.000	2016-10-04 08:50:00.000	261.1979167	0.01074894	7.064294243	86.52494812	0.367961809	6.927911842	16.28353535	0.236667728
2016-10-04 08:50:00.000	2016-10-04 09:00:00.000	253.825	0.010801093	7.046242464	87.14843171	0.376747554	6.917809049	16.28420647	0.244333548
2016-10-04 09:00:00.000	2016-10-04 09:10:00.000	273.5958333	0.010787636	6.973591864	87.34546909	0.398923705	6.920181171	16.27893117	0.256666988
2016-10-04 09:10:00.000	2016-10-04 09:20:00.000	265.1222222	0.010642302	6.824352145	87.52600702	0.425021861	6.920059617	16.2619115	0.254222426
2016-10-04 09:20:00.000	2016-10-04 09:30:00.000	263.875	0.010719096	6.641391194	87.78633213	0.435644981	6.916666118	16.24680173	0.25
2016-10-04 09:30:00.000	2016-10-04 09:40:00.000	255.6222222	0.010674175	6.505745387	88.06704591	0.454458984	6.910335688	16.23778048	0.243185122
2016-10-04 09:40:00.000	2016-10-04 09:50:00.000	247.7041667	0.01086549	6.412189281	87.75025126	0.462183976	6.908869684	16.23114872	0.232222572
2016-10-04 09:50:00.000	2016-10-04 10:00:00.000	226.6333333	0.010804845	6.322888219	87.64809761	0.472996505	6.904592625	16.22376048	0.247888675
2016-10-04 10:00:00.000	2016-10-04 10:10:00.000	175.8833333	0.010618785	6.22658118	87.36207765	0.461458342	6.90377171	16.21886888	0.272222123
2016-10-04 10:10:00.000	2016-10-04 10:20:00.000	201.025	0.010576898	6.155219257	87.62162857	0.455512999	6.904833496	16.21381423	0.253888633
2016-10-04 10:20:00.000	2016-10-04 10:30:00.000	139.1458333	0.010998729	6.080872667	87.58818003	0.449752149	6.903644617	16.20889219	0.223333114
2016-10-04 10:30:00.000	2016-10-04 10:40:00.000	199.3416667	0.011273071	5.992454934	87.7374574	0.450466907	6.90649941	16.20351458	0.243333253
2016-10-04 10:40:00.000	2016-10-04 10:50:00.000	112.2270833	0.01166397	5.925113606	87.72691835	0.456185605	6.91024154	16.19948475	0.276666999
2016-10-04 10:50:00.000	2016-10-04 11:00:00.000	135.9777778	0.012070527	5.871366048	87.86279767	0.457867049	6.915362922	16.19864322	0.275128895
2016-10-04 11:00:00.000	2016-10-04 11:10:00.000	85.77916667	0.012318402	5.846334434	88.22361406	0.447873237	6.920197924	16.19793317	0.272222123
2016-10-04 11:10:00.000	2016-10-04 11:20:00.000	143.2	0.012545229	5.820960498	88.44472688	0.436187016	6.924487519	16.19554332	0.265555259
2016-10-04 11:20:00.000	2016-10-04 11:30:00.000	112.2666667	0.012991873	5.802369833	88.81162955	0.426249163	6.925510057	16.19324702	0.254444315
2016-10-04 11:30:00.000	2016-10-04 11:40:00.000	178	0.013096634	5.775160825	89.05044708	0.420814124	6.929095856	16.1920361	0.257777374
2016-10-04 11:40:00.000	2016-10-04 11:50:00.000	133.6458333	0.012922278	5.721438515	88.96100171	0.41248855	6.932586996	16.18710742	0.263332993
2016-10-04 11:50:00.000	2016-10-04 12:00:00.000	190.5166667	0.012748579	5.659459865	88.7712293	0.408688877	6.937016618	16.1820804	0.278333839
2016-10-04 12:00:00.000	2016-10-04 12:10:00.000	127.5854167	0.012687196	5.599243391	88.52567005	0.402387733	6.937678452	16.17685312	0.333331425
2016-10-04 12:10:00.000	2016-10-04 12:20:00.000	185.4527778	0.012320411	5.5329234	88.3635114	0.397968033	6.937413549	16.17208989	0.29111913
2016-10-04 12:20:00.000	2016-10-04 12:30:00.000	137.0395833	0.012088911	5.458104396	88.23881162	0.396102259	6.934180752	16.1641092	0.271728836
2016-10-04 12:30:00.000	2016-10-04 12:40:00.000	193.0388889	0.011823433	5.35929513	88.10902869	0.40342796	6.933288777	16.15769451	0.279166547
2016-10-04 12:40:00.000	2016-10-04 12:50:00.000	164.075	0.011719864	5.255491042	87.82105579	0.411583579	6.929745452	16.15107388	0.294443995
2016-10-04 12:50:00.000	2016-10-04 13:00:00.000	125.7166667	0.011395485	5.126934457	87.31780478	0.408406683	6.927614776	16.14664523	0.292773735
2016-10-04 13:00:00.000	2016-10-04 13:10:00.000	201.7145833	0.010967212	5.024767053	87.33640467	0.415755041	6.929282554	16.14156493	0.283333353
2016-10-04 13:10:00.000	2016-10-04 13:20:00.000	128.2666667	0.010771715	4.925751197	87.07538834	0.409767556	6.925646102	16.13565693	0.394962825
2016-10-04 13:20:00.000	2016-10-04 13:30:00.000	149.8791667	0.010900371	4.829654706	86.87934907	0.401900809	6.928688673	16.12950331	0.587777972
2016-10-04 13:30:00.000	2016-10-04 13:40:00.000	175.2083333	0.010799865	4.761398447	86.99629815	0.397045337	6.928585565	16.12484865	0.42318535
2016-10-04 13:40:00.000	2016-10-04 13:50:00.000	124.5458333	0.010593111	4.684498072	86.78936659	0.387824505	6.927453776	16.11970658	0.138889
2016-10-04 13:50:00.000	2016-10-04 14:00:00.000	176.5694444	0.010344223	4.603833854	86.80056311	0.384690943	6.928361905	16.11487764	0.151629543
2016-10-04 14:00:00.000	2016-10-04 14:10:00.000	132.08125	0.009972814	4.538517964	86.61869189	0.379804335	6.928823407	16.10906186	0.174444489
2016-10-04 14:10:00.000	2016-10-04 14:20:00.000	162.2916667	0.010266228	4.45645411	86.38102245	0.372638854	6.928873952	16.10431844	0.147184785
2016-10-04 14:20:00.000	2016-10-04 14:30:00.000	187.475	0.010481799	4.395889151	86.47630793	0.369246191	6.92992479	16.10090775	0.133329964
2016-10-04 14:30:00.000	2016-10-04 14:40:00.000	111.125	0.010117163	4.325136852	86.20736631	0.362652198	6.92830836	16.0979349	0.114647855
2016-10-04 14:40:00.000	2016-10-04 14:50:00.000	132.05	0.010408097	4.251308322	86.17019774	0.357368625	6.930238314	16.09527183	0.661199839
2016-10-04 14:50:00.000	2016-10-04 15:00:00.000	136.1333333	0.010640162	4.198672342	86.32611065	0.357621264	6.932340697	16.09096068	
2016-10-04 15:00:00.000	2016-10-04 15:10:00.000	142.2854167	0.010520996	4.131786978	86.30246849	0.351284497	6.930084296	16.08813337	
2016-10-04 15:10:00.000	2016-10-04 15:20:00.000	197.8777778	0.010610849	4.064747906	86.31869971	0.352852372	6.929388209	16.08476294	
2016-10-04 15:20:00.000	2016-10-04 15:30:00.000	118.66875	0.01082424	3.98391366	85.86228561	0.346637747	6.931293062	16.08026551	
2016-10-04 15:30:00.000	2016-10-04 15:40:00.000	145.3944444	0.010891008	3.907498652	85.56395238	0.343577701	6.934730768	16.07904746	
2016-10-04 15:40:00.000	2016-10-04 15:50:00.000	178.3333333	0.010916069	3.852140063	85.66428223	0.342682916	6.935659194	16.07884514	
2016-10-04 15:50:00.000	2016-10-04 16:00:00.000	116.1305556	0.010952298	3.804609066	85.5827865	0.336969351	6.933419609	16.0775507	
2016-10-04 16:00:00.000	2016-10-04 16:10:00.000	160.1666667	0.011013138	3.749355263	85.48946082	0.335296553	6.934015894	16.07627338	
2016-10-04 16:10:00.000	2016-10-04 16:20:00.000	168.8666667	0.011102291	3.699428624	85.54975573	0.336973084	6.933966128	16.07363389	
2016-10-04 16:20:00.000	2016-10-04 16:30:00.000	109.7291667	0.011284079	3.630509639	85.37966518	0.333053974	6.9335217	16.07237441	
2016-10-04 16:30:00.000	2016-10-04 16:40:00.000	149.125	0.010877449	3.556765401	85.3634374	0.331670189	6.93673445	16.07208889	
2016-10-04 16:40:00.000	2016-10-04 16:50:00.000	183.1	0.011369369	3.492009574	85.53832811	0.333954596	6.938417633	16.0708677	
2016-10-04 16:50:00.000	2016-10-04 17:00:00.000	109.2527778	0.011714948	3.421175861	85.55778472	0.32625662	6.934986297	16.07053194	
2016-10-04 17:00:00.000	2016-10-04 17:10:00.000	141.5375	0.011533183	3.363465297	85.52417367	0.32537496	6.937572249	16.07072957	
2016-10-04 17:10:00.000	2016-10-04 17:20:00.000	196.5833333	0.011484244	3.31261543	85.68913956	0.32471914	6.94031918	16.07112398	
2016-10-04 17:20:00.000	2016-10-04 17:30:00.000	131.5541667	0.011284491	3.255775374	85.56697095	0.323290277	6.937143071	16.07228584	
2016-10-04 17:30:00.000	2016-10-04 17:40:00.000	134.9583333	0.011141658	3.198580372	85.42553043	0.318282007	6.937713695	16.07477365	
2016-10-04 17:40:00.000	2016-10-04 17:50:00.000	166.625	0.010898792	3.148956561	85.57008419	0.318419147	6.941925033	16.07658103	
2016-10-04 17:50:00.000	2016-10-04 18:00:00.000	180.1166667	0.01051127	3.096097523	85.74766375	0.318499674	6.940038049	16.07639775	
2016-10-04 18:00:00.000	2016-10-04 18:10:00.000	108.0416667	0.010079624	3.034092176	85.59176165	0.316700716	6.939906069	16.0809189	
2016-10-04 18:10:00.000	2016-10-04 18:20:00.000	155.6472222	0.009993552	2.972780019	85.52184505	0.311212707	6.942450555	16.08406024	
2016-10-04 18:20:00.000	2016-10-04 18:30:00.000	180.3541667	0.010173873	2.932768744	85.83479913	0.311311527	6.943779596	16.08566689	
2016-10-04 18:30:00.000	2016-10-04 18:40:00.000	177.3611111	0.009858168	2.891080278	85.92094237	0.312283497	6.940060854	16.0874084	
2016-10-04 18:40:00.000	2016-10-04 18:50:00.000	112.2916667	0.009766771	2.841384888	85.67338549	0.306700618	6.940226928	16.09399784	
2016-10-04 18:50:00.000	2016-10-04 19:00:00.000	150.8	0.009900552	2.785054868	85.76543999	0.304567853	6.943251312	16.09632101	
2016-10-04 19:00:00.000	2016-10-04 19:10:00.000	191.5208333	0.009839901	2.731346494	86.07098452	0.305028658	6.942781893	16.10014791	
2016-10-04 19:10:00.000	2016-10-04 19:20:00.000	174.1416667	0.009833784	2.672131407	85.98004265	0.30331048	6.939152408	16.10305697	
2016-10-04 19:20:00.000	2016-10-04 19:30:00.000	119.85625	0.009490559	2.619467664	85.69768365	0.299462459	6.940337749	16.10899652	
2016-10-04 19:30:00.000	2016-10-04 19:40:00.000	166.5833333	0.009478152	2.571464449	85.90674807	0.298006617	6.942815562	16.11223485	
2016-10-04 19:40:00.000	2016-10-04 19:50:00.000	196.8083333	0.00935663	2.545356673	86.2548727	0.298224618	6.940667331	16.11588079	
2016-10-04 19:50:00.000	2016-10-04 20:00:00.000	189.4416667	0.009480916	2.501146257	86.05746288	0.296507596	6.937365929	16.11987942	
2016-10-04 20:00:00.000	2016-10-04 20:10:00.000	127.7416667	0.009522173	2.445811635	85.81062177	0.293335402	6.938820903	16.12572215	
2016-10-04 20:10:00.000	2016-10-04 20:20:00.000	164.1916667	0.009776449	2.39386912	86.11247158	0.293409386	6.939725574	16.12888298	
2016-10-04 20:20:00.000	2016-10-04 20:30:00.000	201.3166667	0.0103297	2.351257265	86.43339806	0.291802982	6.937735697	16.13241394	
2016-10-04 20:30:00.000	2016-10-04 20:40:00.000	192.125	0.0110615	2.309806067	86.33477154	0.29260054	6.935533508	16.13705387	
2016-10-04 20:40:00.000	2016-10-04 20:50:00.000	119.6020833	0.011297613	2.24486773	86.17742424	0.2870978	6.937525356	16.14328524	
2016-10-04 20:50:00.000	2016-10-04 21:00:00.000	170.0861111	0.011554908	2.198688281	86.45788301	0.28511561	6.940177536	16.14504275	
2016-10-04 21:00:00.000	2016-10-04 21:10:00.000	195.2916667	0.011620978	2.178849971	86.71482582	0.284840148	6.938413707	16.1475534	
2016-10-04 21:10:00.000	2016-10-04 21:20:00.000	193.8444444	0.011773755	2.153815329	86.64010785	0.284673144	6.936582132	16.15031222	
2016-10-04 21:20:00.000	2016-10-04 21:30:00.000	127.11875	0.011852464	2.10921542	86.42769744	0.28063437	6.938321551	16.15582415	
2016-10-04 21:30:00.000	2016-10-04 21:40:00.000	168.1166667	0.012028313	2.075345087	86.61919111	0.278504258	6.942012366	16.15708639	
2016-10-04 21:40:00.000	2016-10-04 21:50:00.000	193.9729167	0.012068034	2.063341284	86.86238384	0.277529759	6.939482959	16.15700413	
2016-10-04 21:50:00.000	2016-10-04 22:00:00.000	191.7861111	0.011995149	2.045974308	86.70539869	0.279154494	6.93713309	16.15920122	
2016-10-04 22:00:00.000	2016-10-04 22:10:00.000	125.66875	0.011905695	2.007722348	86.39430167	0.275166221	6.938961128	16.16334869	
2016-10-04 22:10:00.000	2016-10-04 22:20:00.000	164.6777778	0.012080006	1.974292976	86.60305824	0.273025743	6.94237982	16.1638658	
2016-10-04 22:20:00.000	2016-10-04 22:30:00.000	169.7895833	0.011778314	1.95440934	86.99869213	0.270726584	6.941657627	16.16471992	
2016-10-04 22:30:00.000	2016-10-04 22:40:00.000	198.7666667	0.011353099	1.939460602	87.08664532	0.273502958	6.941171952	16.16588529	
2016-10-04 22:40:00.000	2016-10-04 22:50:00.000	139.1041667	0.011342695	1.906316996	86.79241619	0.270195732	6.943050273	16.1683269	
2016-10-04 22:50:00.000	2016-10-04 23:00:00.000	137.1138889	0.011196841	1.874881244	86.82990653	0.267204649	6.946673862	16.17050331	
2016-10-04 23:00:00.000	2016-10-04 23:10:00.000	153.475	0.01106827	1.858506015	87.15724837	0.266048934	6.950230714	16.17129998	
2016-10-04 23:10:00.000	2016-10-04 23:20:00.000	205.5333333	0.011221369	1.845885971	87.30677458	0.264816361	6.948278026	16.17105002	
2016-10-04 23:20:00.000	2016-10-04 23:30:00.000	163.0666667	0.011536579	1.835053623	87.05658728	0.265273436	6.948481452	16.1724641	
2016-10-04 23:30:00.000	2016-10-04 23:40:00.000	122.6472222	0.011617294	1.814268327	86.87613138	0.260075528	6.952200572	16.17368436	
2016-10-04 23:40:00.000	2016-10-04 23:50:00.000	155.5833333	0.011463581	1.794107112	87.18640887	0.262017641	6.956147921	16.17297184	
2016-10-04 23:50:00.000	2016-10-05 00:00:00.000	187.6416667	0.011318773	1.779281956	87.43729884	0.258644841	6.954099298	16.17258848	
2016-10-05 00:00:00.000	2016-10-05 00:10:00.000	166.425	0.011309017	1.76522451	87.33636926	0.260350481	6.952313395	16.17307941	
2016-10-05 00:10:00.000	2016-10-05 00:20:00.000	111.2	0.011392366	1.738397497	87.13234208	0.258541067	6.955157777	16.17278029	
2016-10-05 00:20:00.000	2016-10-05 00:30:00.000	144.1416667	0.011490856	1.71323826	87.31190217	0.257669465	6.959919945	16.17216624	
2016-10-05 00:30:00.000	2016-10-05 00:40:00.000	170.5555556	0.011322508	1.701644042	87.61127726	0.25549571	6.963454493	16.17087665	
2016-10-05 00:40:00.000	2016-10-05 00:50:00.000	160.0229167	0.011182983	1.688534051	87.61236223	0.256534723	6.961559804	16.17095696	
2016-10-05 00:50:00.000	2016-10-05 01:00:00.000	101.15	0.01110212	1.675885019	87.37891382	0.254053666	6.962177968	16.17031267	
2016-10-05 01:00:00.000	2016-10-05 01:10:00.000	130.95	0.01110549	1.664127466	87.52727559	0.253653569	6.967338781	16.17019386	
2016-10-05 01:10:00.000	2016-10-05 01:20:00.000	168.1833333	0.01080965	1.651473841	87.79938196	0.252661945	6.969572934	16.16818504	
2016-10-05 01:20:00.000	2016-10-05 01:30:00.000	144.8604167	0.010571078	1.63610687	87.82694473	0.253680289	6.966988317	16.1669707	
2016-10-05 01:30:00.000	2016-10-05 01:40:00.000	121.7666667	0.010415741	1.624393147	87.62035987	0.249391307	6.966579854	16.1670277	
2016-10-05 01:40:00.000	2016-10-05 01:50:00.000	151.4333333	0.010462977	1.614842728	87.69162242	0.250718966	6.969734271	16.16475541	
2016-10-05 01:50:00.000	2016-10-05 02:00:00.000	178.9555556	0.01042685	1.606033909	87.72440027	0.251335107	6.970288257	16.16142813	
2016-10-05 02:00:00.000	2016-10-05 02:10:00.000	108.5666667	0.010323372	1.59238008	87.5298638	0.24797951	6.968763439	16.160537	
2016-10-05 02:10:00.000	2016-10-05 02:20:00.000	110.2583333	0.01019359	1.580033046	87.43731295	0.245816541	6.971248929	16.15843029	
2016-10-05 02:20:00.000	2016-10-05 02:30:00.000	155.2166667	0.010311987	1.574727678	87.62792759	0.243508662	6.971426535	16.15691191	
2016-10-05 02:30:00.000	2016-10-05 02:40:00.000	131.9222222	0.01027184	1.569885018	87.70671781	0.244984674	6.968340707	16.15341374	
2016-10-05 02:40:00.000	2016-10-05 02:50:00.000	98.23333333	0.010302412	1.556858426	87.57362359	0.242835708	6.966141399	16.15064319	
2016-10-05 02:50:00.000	2016-10-05 03:00:00.000	133.3583333	0.010092924	1.548155466	87.64437485	0.241259217	6.969984448	16.14979046	
2016-10-05 03:00:00.000	2016-10-05 03:10:00.000	132.0104167	0.00999667	1.541488793	87.67871831	0.242734387	6.973481818	16.14544056	
2016-10-05 03:10:00.000	2016-10-05 03:20:00.000	91.28333333	0.009861346	1.535663375	87.63252385	0.239782352	6.973711316	16.14220235	
2016-10-05 03:20:00.000	2016-10-05 03:30:00.000	147.575	0.009900137	1.526372752	87.64466699	0.24154988	6.975217954	16.1394842	
2016-10-05 03:30:00.000	2016-10-05 03:40:00.000	123.9833333	0.009800795	1.515709957	87.54747842	0.241894407	6.978467476	16.13519282	
2016-10-05 03:40:00.000	2016-10-05 03:50:00.000	83.18125	0.009724525	1.504640591	87.4729545	0.238658065	6.981479375	16.13209723	
2016-10-05 03:50:00.000	2016-10-05 04:00:00.000	124.4694444	0.009591408	1.498883757	87.47899895	0.237622348	6.985175916	16.12857892	
2016-10-05 04:00:00.000	2016-10-05 04:10:00.000	135.6333333	0.009402448	1.492512006	87.57414633	0.239088527	6.987791336	16.12498277	
2016-10-05 04:10:00.000	2016-10-05 04:20:00.000	77.48611111	0.009373981	1.486908504	87.63015963	0.237909143	6.989437826	16.12097858	
2016-10-05 04:20:00.000	2016-10-05 04:30:00.000	112.2166667	0.009782033	1.476243621	87.62540798	0.236320707	6.992325799	16.11693128	
2016-10-05 04:30:00.000	2016-10-05 04:40:00.000	121.3666667	0.009834479	1.472463006	87.71378161	0.237610948	6.998413944	16.11306415	
2016-10-05 04:40:00.000	2016-10-05 04:50:00.000	77.35416667	0.01014338	1.466398695	87.88209718	0.234764976	7.002569667	16.1098105	
2016-10-05 04:50:00.000	2016-10-05 05:00:00.000	104.7833333	0.010239022	1.461085752	87.99438413	0.234420964	7.006500089	16.10663295	
2016-10-05 05:00:00.000	2016-10-05 05:10:00.000	126.0083333	0.010141877	1.455338159	88.13181833	0.235789058	7.008801432	16.1039717	
2016-10-05 05:10:00.000	2016-10-05 05:20:00.000	66.65	0.009979233	1.451325032	88.25593726	0.235709011	7.010017931	16.10002082	
2016-10-05 05:20:00.000	2016-10-05 05:30:00.000	90.63958333	0.009837127	1.445616636	88.29189974	0.234239194	7.012786845	16.09589014	
2016-10-05 05:30:00.000	2016-10-05 05:40:00.000	119.9666667	0.009524875	1.438954833	88.34158859	0.235430564	7.016291571	16.09348056	
2016-10-05 05:40:00.000	2016-10-05 05:50:00.000	79.90416667	0.009505939	1.43299059	88.486118	0.233103244	7.018879282	16.08937872	
